,Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Height,Foot,Birth country,Passport country,Comp,Season,Main Pos,Tier,Status,Defensive Ability,Pass Ability,KeyPass Ability,Dribbling Ability,positioning Defence,progressiveRuns,runs,defending1v1,touchQuality,crossing,positioning Midfield,ballPlaying Deep,SetPieces Ability,Create Chances Ability,Sight play,decisionMake,Concentration Ability,Finishing Ability,Heading Ability,Interception Ability,Tackle Ability,Aerial Ability,Role,Role2,Stopper,Aerial CB,Ball Playing CB,Ball Carrying CB,Attacking FB,Wing Back,Inverted Wing Back,Defensive FB,Full Back CB,Ball Winner,Deep Lying Playmaker,Attacking Playmaker,Media Punta llegador,Box-to-box,Banda,Por dentro,Defensivo,Falso,False 9,Target Man,Box Forward,Advanced Forward,Score,Percentile,Potential
1449,R. Engesvik,Brann,"RW, RWF, LWF",24.0,0,0,20,1235,0,0,Norway,Norway,Norway,Season,Winger,0,Titular,5.078821656050955,75.75757575757576,88.8888888888889,71.0,30.0,67.0,6.20127388535032,7.126114649681528,7.178025477707007,4.752866242038216,4.390445859872612,68.0,2.9902276630485947,89.0,87.87878787878789,94.0,80.0,78.0,25.510204081632647,30.0,91.0,94.94949494949496,Falso,Por dentro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.81,77.78,60.74,79.0,0.0,0.0,0.0,0.0,71.84261373616724,89.0,Max
10,A. Asgrímsdottir,Valur,LCB,30.0,0,0,18,1688,0,0,Iceland,Iceland,Iceland,Season,Center Back,0,Titular,5.809743589743589,95.95959595959597,12.121212121212123,65.0,83.0,38.0,5.106410256410256,4.202564102564103,4.485128205128205,2.7364102564102564,7.459487179487179,84.0,13.765468506721302,34.0,19.191919191919194,23.0,76.0,84.0,97.95918367346937,85.0,52.0,96.96969696969698,Aerial CB,Stopper,74.35,78.98,65.1,64.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.80748287370456,89.0,Max
721,R. Enguehard,Le Havre,"LB, RB",23.0,0,0,16,1311,0,0,France,France,France,Season,Full Back,0,Titular,8.639475908706677,23.232323232323232,27.272727272727277,27.0,97.0,15.0,3.483093829247675,8.612003381234151,6.915046491969569,4.341927303465765,8.75781910397295,40.0,5.3384651406136125,7.000000000000001,22.222222222222225,19.0,96.0,14.000000000000002,66.3265306122449,95.0,83.0,57.57575757575758,Full Back CB,Defensive FB,0.0,0.0,0.0,0.0,52.44,49.81,68.32,72.13,78.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.78991744247321,89.0,Max
1229,T. Chawinga,Inter Women,"LAMF, LWF, RWF",26.0,0,0,15,1294,0,0,Malawi,Malawi,Italy,Season,Midfield,0,Titular,3.7831282536677713,48.484848484848484,81.81818181818184,99.0,1.0,99.0,9.799219119734975,1.962020823473734,6.508163748225272,9.35281590156176,1.3028868906767628,47.0,0.0,97.0,63.63636363636365,97.0,1.0,100.0,87.75510204081631,2.0,12.0,70.70707070707071,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.89,58.78,69.37,78.96,43.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.77235201124186,89.0,Max
1171,S. DeMelo,Racing Louisville,"AMF, RDMF, RAMF",24.0,0,0,22,2093,168,0,United States,United States,USA,Season,Midfield,0,Titular,4.646474207288216,64.64646464646465,71.71717171717172,97.0,61.0,98.0,9.723615712257452,7.232016090866068,8.446876478939895,7.21722669190724,5.8005205868433505,68.0,91.13502337339001,89.0,84.84848484848486,83.0,71.0,71.0,41.836734693877546,42.0,73.0,23.232323232323232,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.43,71.6,77.93,78.95,74.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75478658001055,89.0,Max
539,F. Robert,Montpellier,"RWB, RWF",28.0,0,0,16,1398,165,0,France,France,France,Season,Full Back,0,Titular,4.683431952662722,50.50505050505052,96.96969696969698,84.0,29.0,97.0,9.419695688926458,4.617497886728655,8.709002535925611,8.117075232459849,3.9691462383770073,30.0,58.92674232271371,61.0,98.98989898989899,74.0,42.0,97.0,66.3265306122449,40.0,56.0,42.42424242424242,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,76.35,78.94,61.32,58.31,48.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7372211487792,88.0,Max
1168,S. Fors,Gamla Upsala,"RCMF, DMF",30.0,0,0,26,2463,0,0,Sweden,Sweden,Sweden 2nd Division,Season,Midfield,0,Titular,6.84690014197823,80.80808080808082,93.93939393939395,91.0,63.0,80.0,7.761358258400378,4.66280170373876,8.78289162328443,7.915049692380501,6.051585423568386,85.0,32.04639923073268,83.0,91.91919191919193,79.0,46.0,69.0,41.836734693877546,58.0,26.0,49.494949494949495,Attacking Playmaker,Media Punta llegador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.24,76.66,78.92,78.66,76.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.70209028631655,88.0,Max
305,E. Lennartsson,Linköping,RCB,31.0,0,0,20,1790,0,0,Sweden,Sweden,Sweden,Season,Center Back,0,Titular,7.8307692307692305,79.7979797979798,51.51515151515152,65.0,80.0,69.0,7.191794871794872,5.995641025641026,7.337948717948717,8.475897435897437,7.241025641025641,89.0,13.765468506721302,96.0,72.72727272727273,89.0,67.0,69.0,79.59183673469387,76.0,36.0,55.55555555555557,Ball Playing CB,Ball Carrying CB,73.48,68.81,78.87,74.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.61426313015986,88.0,Max
1025,C. Seger,Rosengård,DMF,38.0,0,0,15,1324,176,right,Sweden,Sweden,Sweden,Season,Midfield,0,Titular,7.56767628963559,100.0,40.40404040404041,8.0,90.0,41.0,5.564955040227165,4.126952200662565,6.977638428774254,3.6389020350212973,7.897302413629911,100.0,0.0,61.0,65.65656565656568,33.0,67.0,34.0,41.836734693877546,79.0,29.0,94.94949494949496,Box-to-box,Deep Lying Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.65,76.26,67.48,64.06,78.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.61426313015986,88.0,Max
803,S. Elisor,Le Havre,"LCMF, DMF, RCMF",26.0,0,0,13,1051,0,0,France,France,France,Season,Midfield,0,Suplente,5.6280170373876,68.68686868686869,42.42424242424242,49.0,90.0,19.0,3.8209891150023667,9.713203975390439,6.650970184571699,6.081874112636062,8.246332229058211,60.0,0.0,21.0,38.38383838383839,8.0,100.0,52.0,97.95918367346937,90.0,100.0,98.98989898989899,Ball Winner,Box-to-box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85,59.68,55.88,53.5,64.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.57913226769718,88.0,Max
1569,M. Dumornay,Stade de Reims,CF,19.0,0,0,12,1064,0,0,Haiti,Haiti,France,Season,Forward,0,Suplente,6.572907488986783,69.69696969696972,73.73737373737374,72.0,20.0,84.0,8.00066079295154,3.6493392070484583,8.247797356828194,5.514537444933921,2.985022026431718,71.0,79.15300626624375,70.0,82.82828282828284,76.0,4.0,67.0,0.0,2.0,17.0,67.6767676767677,Box Forward,False 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.03,73.33,78.81,73.63,71.50887054277183,88.0,Max
540,R. Hill,Chicago Red Stars,"RWB, LWB",27.0,0,0,21,1545,165,0,United States,United States,USA,Season,Full Back,0,Titular,6.522189349112426,52.52525252525253,69.69696969696972,82.0,66.0,93.0,9.169695688926458,4.980980557903635,7.6551141166525785,7.949704142011834,6.230346576500423,30.0,5.3384651406136125,61.0,79.7979797979798,77.0,47.0,66.0,66.3265306122449,66.0,26.0,73.73737373737374,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,74.67,78.71,65.9,64.24,58.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.33321623045846,88.0,Max
1022,J. Grosso,Juventus,"LDMF, LCMF",22.0,0,0,15,1081,176,0,Canada,Canada,Italy,Season,Midfield,0,Suplente,6.716871746332229,100.0,71.71717171717172,82.0,48.0,75.0,8.286322763842877,4.5020113582584,6.852579271178421,6.861334595362045,4.858968291528631,98.0,43.31146940680879,89.0,84.84848484848486,97.0,28.999999999999996,51.0,41.836734693877546,25.0,33.0,39.3939393939394,Media Punta llegador,Deep Lying Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.72,77.26,76.7,78.69,70.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2980853679958,88.0,Max
1123,T. Pedersen,Kolbotn,LCMF,28.0,0,0,16,1373,0,right,Norway,Norway,Norway,Season,Midfield,0,Titular,5.163984855655466,71.71717171717172,54.545454545454554,96.0,74.0,91.0,9.385115948887838,8.392451490771416,6.516327496450543,5.412683388547089,6.766919072408896,70.0,58.414839703362475,75.0,50.50505050505052,65.0,93.0,86.0,41.836734693877546,67.0,98.0,13.131313131313133,Box-to-box,Media Punta llegador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.22,65.43,69.37,71.26,78.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2980853679958,88.0,Max
541,A. García,Cruz Azul,"RW, RWB, RB",28.0,0,0,23,1673,0,0,Mexico,Mexico,Mexico,Season,Full Back,0,Titular,6.239644970414202,15.151515151515152,77.77777777777779,95.0,58.0,95.0,9.572062552831785,4.97865595942519,8.148774302620456,8.083685545224006,6.051141166525783,6.0,43.7548909479178,37.0,63.63636363636365,51.0,66.0,65.0,66.3265306122449,69.0,45.0,86.86868686868688,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,76.42,78.67,65.02,64.96,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.26295450553312,88.0,Max
306,M. Rosucci,Juventus,"RCB, DMF",30.0,0,0,17,1359,171,0,Italy,Italy,Italy,Season,Center Back,0,Titular,8.297948717948717,94.94949494949496,60.606060606060616,57.00000000000001,20.0,89.0,9.450512820512822,6.2987179487179485,7.814102564102564,6.746153846153847,3.2625641025641023,99.0,13.765468506721302,57.99999999999999,79.7979797979798,80.0,23.0,22.0,12.244897959183673,36.0,44.0,58.585858585858595,Ball Playing CB,Ball Carrying CB,63.14,64.64,78.67,75.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.26295450553312,88.0,Max
1409,K. Soto,Guadalajara,"RW, CF, LW",27.0,0,0,31,2448,0,0,Mexico,Mexico,Mexico,Season,Forward,0,Titular,5.6074840764331215,57.57575757575758,87.87878787878789,92.0,64.0,86.0,8.588694267515924,5.6902866242038215,7.7286624203821646,7.6350318471337575,6.637579617834395,64.0,84.53265435310276,95.0,92.92929292929294,86.0,78.0,79.0,25.510204081632647,56.0,45.0,74.74747474747477,Por dentro,Banda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.03,78.64,68.73,73.07,0.0,0.0,0.0,0.0,71.21025821183912,88.0,Max
1194,Gaby Soares,Real Brasília,"AMF, CF, LCMF",27.0,0,0,16,1386,0,0,Brazil,Brazil,Brazil,Season,Midfield,0,Titular,3.210364410790345,83.83838383838385,88.8888888888889,99.0,14.0,92.0,8.728348319924278,6.068149550402272,8.713795551348792,5.291528632276385,2.642688121154756,84.0,40.699608378081464,52.0,91.91919191919193,68.0,28.000000000000004,63.0,90.81632653061223,6.0,69.0,45.45454545454546,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.33,70.75,74.09,78.64,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.21025821183912,88.0,Max
1193,C. Mateo,Paris,RAMF,25.0,0,0,16,1395,0,0,France,France,France,Season,Midfield,0,Titular,4.435281590156176,47.474747474747474,85.85858585858587,98.0,44.0,99.0,9.78857075248462,4.799810695693327,7.110979649787032,7.924751538097491,5.346190250828206,41.0,0.0,96.0,79.7979797979798,86.0,62.0,96.0,41.836734693877546,48.0,41.0,80.80808080808082,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.22,62.55,74.35,78.64,71.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.21025821183912,88.0,Max
1197,M. Rapinoe,OL Reign,"LAMF, LWF",37.0,0,0,15,1094,167,0,United States,United States,USA,Season,Midfield,0,Suplente,5.163274964505442,63.63636363636365,98.98989898989899,96.0,21.0,92.0,8.742427827733081,5.435518220539517,8.694983435873166,8.59891150023663,3.7659725508755324,53.0,93.87558480063434,63.0,97.979797979798,79.0,48.0,87.0,41.836734693877546,30.0,56.0,69.69696969696972,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.25,66.62,73.89,78.63,63.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.19269278060777,88.0,Max
804,I. Santi,Inter Women,"LDMF, DMF, RDMF",23.0,0,0,15,1122,0,0,Italy,Italy,Italy,Season,Midfield,0,Suplente,8.053951727401799,87.87878787878789,19.191919191919194,45.0,95.0,9.0,3.827733080927591,9.61050638902035,6.349148130619971,4.844060577378135,8.485802176999528,90.0,0.0,19.0,18.181818181818183,12.0,100.0,39.0,41.836734693877546,87.0,100.0,63.63636363636365,Ball Winner,Box-to-box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.62,66.9,56.49,52.32,70.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.17512734937644,88.0,Max
805,G. Adami,AC Milan,"LCMF, RCMF, DMF",30.0,0,0,16,1001,0,0,Italy,Italy,Italy,Season,Midfield,0,Suplente,5.575721722669191,74.74747474747477,40.40404040404041,25.0,89.0,21.0,3.380501656412683,8.847255087553242,5.817912920018931,6.71131093232371,8.150260293421676,87.0,0.0,40.0,45.45454545454546,46.0,98.0,10.0,41.836734693877546,93.0,92.0,83.83838383838385,Ball Winner,Box-to-box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57,67.57,61.54,56.6,70.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.08730019321973,87.0,Max
542,E. Morris,Southampton,"RW, RWB, LW",20.0,0,0,17,1614,0,0,England,England,ENG_Championship,Season,Full Back,0,Titular,7.702240067624683,26.262626262626267,91.91919191919193,96.0,58.0,89.0,9.49788672865596,5.24894336432798,7.848267117497886,8.552409129332208,5.912933220625528,20.0,51.1379843976848,93.0,86.86868686868688,87.0,55.00000000000001,69.0,66.3265306122449,74.0,34.0,59.5959595959596,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,74.39,78.54,65.63,63.54,57.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.03460389952575,87.0,Max
543,A. Petryk,Vorskla Poltava,"LW, LB",25.0,0,0,14,1077,0,0,Ukraine,Ukraine,Iceland,Season,Full Back,0,Suplente,6.157438715131023,52.52525252525253,91.91919191919193,78.0,48.0,87.0,8.62764158918005,4.058537616229923,8.18279797125951,8.05156382079459,4.88123415046492,23.0,59.45410614055422,87.0,75.75757575757576,95.0,39.0,82.0,66.3265306122449,44.0,45.0,68.68686868686869,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,74.83,78.53,64.37,58.44,50.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0170384682944,87.0,Max
1210,M. Pugh,Chicago Red Stars,"AMF, LWF, CF",24.0,0,0,17,1476,162,0,United States,United States,USA,Season,Midfield,0,Titular,6.18610979649787,55.55555555555557,88.8888888888889,99.0,10.0,99.0,9.923450070989116,1.8179129200189306,7.73426407950781,8.26573592049219,2.3279697113109323,36.0,97.84258531962888,87.0,93.93939393939395,94.0,2.0,98.0,41.836734693877546,3.0,12.0,21.21212121212121,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.68,61.25,71.29,78.47,50.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.91164588090638,87.0,Max
1410,Marta Cardona,Atletico Madrid,"RW, RWF, LW",27.0,0,0,20,1341,164,0,Spain,Spain,Spain,Season,Winger,0,Titular,6.811624203821657,55.55555555555557,68.68686868686869,77.0,20.0,84.0,7.073726114649682,3.0979299363057327,6.595382165605097,7.046815286624204,3.6146496815286624,54.0,2.9902276630485947,35.0,88.8888888888889,59.0,15.0,79.0,25.510204081632647,22.0,20.0,42.42424242424242,Por dentro,Banda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.77,78.44,54.63,74.0,0.0,0.0,0.0,0.0,70.85894958721236,87.0,Max
853,Sofie Junge Pedersen,Juventus,"DMF, RDMF, RCMF",30.0,0,0,13,1065,0,0,Denmark,Denmark,Italy,Season,Midfield,0,Suplente,8.008518693800283,98.98989898989899,30.303030303030305,65.0,98.0,23.0,4.7552058684335075,4.07560340747752,4.105182205395173,6.5937056318031235,8.897775674396593,99.0,0.0,47.0,39.3939393939394,60.0,53.0,15.0,41.836734693877546,82.0,12.0,90.90909090909092,Box-to-box,Ball Winner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.08,70.62,64.93,60.19,78.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.82381872474971,87.0,Max
11,R. Bernal,Monterrey,RCB,25.0,0,2023-07-06,27,2480,168,0,Mexico,Mexico,Mexico,Season,Center Back,0,Titular,6.373846153846154,51.51515151515152,86.86868686868688,24.0,72.0,61.0,6.480256410256411,7.247948717948718,7.510512820512821,7.185641025641026,6.5082051282051285,73.0,45.56199096371789,97.0,86.86868686868688,94.0,88.0,100.0,89.79591836734693,55.0,93.0,94.94949494949496,Aerial CB,Stopper,73.65,78.37,71.02,70.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.73599156859302,87.0,Max
544,H. Mace,KC Current,"LWB, LB",25.0,0,0,21,1929,0,0,United States,United States,USA,Season,Full Back,0,Titular,3.799239222316145,35.35353535353536,91.91919191919193,72.0,46.0,92.0,9.307692307692307,5.815722738799662,8.383981403212172,7.603972950126796,5.191885038038884,29.0,83.60466456781408,91.0,83.83838383838385,93.0,55.00000000000001,94.0,66.3265306122449,60.0,48.0,40.40404040404041,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,76.29,78.35,67.86,63.4,56.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.70086070613034,87.0,Max
1415,D. Hashemi,Sassuolo,"LWF, LW, CF",22.0,0,0,13,1177,0,0,Denmark,Denmark,Denmark,Season,Forward,0,Suplente,3.463375796178344,77.77777777777779,86.86868686868688,86.0,8.0,83.0,6.294267515923567,4.187898089171974,7.703662420382164,6.080891719745223,2.4420382165605097,84.0,95.07825120730817,84.0,95.95959595959597,87.0,21.0,61.0,25.510204081632647,13.0,42.0,19.191919191919194,Por dentro,Banda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1,78.33,54.95,70.78,0.0,0.0,0.0,0.0,70.66572984366766,87.0,Max
8,A. Eiríksdóttir,Thór / KA,"RCB, LCB",20.0,0,0,16,1483,0,0,Iceland,Iceland,Iceland,Season,Center Back,0,Titular,7.268461538461539,23.232323232323232,44.44444444444445,23.0,80.0,51.0,7.148461538461538,4.878461538461538,4.446666666666667,2.7364102564102564,7.137948717948717,26.0,13.765468506721302,50.0,17.17171717171717,51.0,53.0,81.0,92.85714285714285,94.0,25.0,97.979797979798,Aerial CB,Stopper,74.71,78.28,62.31,67.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.577902687511,87.0,Max
545,J. Thomsen,Vålerenga,"RWB, RB",22.0,0,0,24,2184,0,0,Denmark,Denmark,Norway,Season,Full Back,0,Titular,3.0714285714285716,65.65656565656568,83.83838383838385,94.0,7.0,93.0,8.18533389687236,2.71978021978022,7.774936601859679,8.981403212172443,2.1770921386306,37.0,60.346567986130474,99.0,83.83838383838385,98.0,2.0,98.0,66.3265306122449,23.0,7.0,7.070707070707072,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,73.56,78.23,54.15,44.75,33.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.49007553135431,87.0,Max
808,F. Saving,Linköping,"LCMF, LDMF",20.0,0,0,25,1880,0,0,Sweden,Sweden,Sweden,Season,Midfield,0,Titular,3.7528395646000945,82.82828282828284,41.41414141414141,13.0,86.0,19.0,3.7327259820160905,8.49787032654993,7.06779460482726,5.375532418362518,7.5281590156176055,88.0,45.83248309540646,48.0,62.626262626262644,61.0,95.0,14.000000000000002,41.836734693877546,80.0,98.0,78.7878787878788,Ball Winner,Deep Lying Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.21,72.36,67.68,62.67,67.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4549446688916,87.0,Max
1199,A. Sanchez,Washington Spirit,"AMF, CF, RCMF",23.0,0,0,19,1597,0,0,United States,United States,USA,Season,Midfield,0,Titular,4.94569332702319,28.28282828282828,96.96969696969698,76.0,9.0,88.0,8.735802176999526,1.8941079034548036,8.041410317084715,7.394226218646475,2.6611452910553717,54.0,31.251485004598266,89.0,96.96969696969698,97.0,7.000000000000001,73.0,41.836734693877546,15.0,12.0,20.2020202020202,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.21,66.24,73.27,78.15,58.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3495520815036,87.0,Max
809,J. Orejel,América,"DMF, LCMF, LDMF",26.0,0,0,26,1861,177,0,Mexico,Mexico,Mexico,Season,Midfield,0,Titular,6.239351632749645,79.7979797979798,20.2020202020202,12.0,100.0,29.0,5.7132039753904404,7.209891150023663,5.228466635115948,5.171793658305726,9.493374349266444,86.0,0.0,37.0,23.232323232323232,7.0,95.0,11.0,41.836734693877546,88.0,68.0,98.98989898989899,Box-to-box,Ball Winner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7,62.65,55.66,49.32,78.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1914632004216,87.0,Max
224,G. Robert,Durham,"LB, LCB",27.0,0,0,13,1185,0,0,England,England,ENG_Championship,Season,Full Back,0,Suplente,8.251538461538463,13.131313131313133,94.94949494949496,98.0,77.0,90.0,9.061794871794872,7.596666666666666,7.709487179487181,8.53025641025641,7.725128205128206,32.0,13.765468506721302,62.0,87.87878787878789,81.0,94.0,16.0,12.244897959183673,96.0,63.0,92.92929292929294,Ball Carrying CB,Aerial CB,72.38,74.87,71.21,78.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.12120147549622,87.0,Max
546,Athenea del Castillo,Real Madrid,"RW, RWB, RAMF",22.0,0,0,29,2388,0,0,Spain,Spain,Spain,Season,Midfield,0,Titular,4.546069315300085,22.222222222222225,98.98989898989899,92.0,1.0,100.0,9.528951817413356,4.823541842772611,9.076500422654268,8.71513102282333,1.3174133558748944,11.0,54.748398227515914,89.0,91.91919191919193,92.0,14.000000000000002,95.0,66.3265306122449,10.0,42.0,8.080808080808081,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,75.37,78.0,55.21,50.78,38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.08607061303354,87.0,Max
1126,K. Dali,Aston Villa,"LCMF, LDMF",31.0,0,0,15,1423,165,right,France,France,England,Season,Midfield,0,Titular,3.3637008991954565,91.91919191919193,66.66666666666667,63.0,38.0,96.0,9.807737813535258,4.746450544249882,7.029460482725982,8.145527685754852,4.540937056318031,87.0,64.36534048185428,94.0,85.85858585858587,91.0,47.0,64.0,41.836734693877546,32.0,56.0,1.0101010101010102,Media Punta llegador,Box-to-box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.01,71.73,75.01,77.91,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.92798173195153,87.0,Max
819,R. Cameras,Alingsås,"LDMF, RDMF, DMF",26.0,0,0,26,2440,0,0,Sweden,Sweden,Sweden 2nd Division,Season,Midfield,0,Titular,6.323237103644108,89.89898989898991,55.55555555555557,68.0,88.0,37.0,4.279697113109323,4.351396119261713,7.671083767155702,7.105537150970184,7.9131566493137715,92.0,91.02903480990545,60.0,63.63636363636365,75.0,50.0,87.0,41.836734693877546,84.0,12.0,97.979797979798,Deep Lying Playmaker,Ball Winner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29,77.88,75.03,73.09,73.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8752854382575,86.0,Max
1034,A. Caruso,Juventus,"AMF, RCMF",23.0,0,0,18,1376,0,0,Italy,Italy,Italy,Season,Midfield,0,Titular,7.378371982962612,88.8888888888889,84.84848484848486,52.0,8.0,71.0,7.300638902035021,3.726928537624231,8.341812588736394,7.107193563653572,2.5534784666351156,89.0,93.00496445772524,80.0,94.94949494949496,93.0,7.000000000000001,77.0,41.836734693877546,14.0,12.0,22.222222222222225,Media Punta llegador,Deep Lying Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.77,74.28,73.19,77.85,55.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.82258914456348,86.0,Max
1190,D. Evangelista,Monterrey,"RAMF, RW",28.0,0,0,29,2503,156,0,Mexico,Mexico,Mexico,Season,Midfield,0,Titular,4.211429247515381,27.272727272727277,97.979797979798,87.0,34.0,93.0,8.750473260766682,2.0580927591102696,8.142688121154757,8.936819687647894,4.7200662565073355,41.0,0.0,98.0,96.96969696969698,95.0,24.0,89.0,41.836734693877546,33.0,12.0,15.151515151515152,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32,66.48,74.71,77.85,62.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.82258914456348,86.0,Max
